rmse_I,rmse_Beta,time_predict,roll_var_npeople,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
269.9324021180164,6.36399191240453e-05,0.015623092651367188,27,1896,2752.8812617512795,55,56
180.3995900372349,2.916834075360737e-05,0.016716480255126953,27,1879,2429.981466454729,60,62
231.06188112630542,3.3062891591470334e-05,0.0006453990936279297,27,1911,2608.2730258139386,56,56
218.1435653713679,3.5798786692265115e-05,0.0,27,1991,2692.9987299357404,52,53
224.4471438675892,3.503611679103757e-05,0.0,27,1930,2668.2890647866734,51,53
216.64719990754872,2.8986890587327873e-05,0.0,27,1809,2443.7260687536545,53,57
237.20472789063354,6.152751912145009e-05,0.0,27,1906,2678.3550918258484,53,54
263.58695282404744,3.163355968790933e-05,0.01613140106201172,27,1725,2553.1211557687184,59,57
178.0960241431791,3.3529223930412506e-05,0.0029921531677246094,27,2061,2621.865266112739,52,52
208.64364461607886,3.6535498146577605e-05,0.0017676353454589844,27,1971,2596.8594037276534,53,53
275.7602369293262,3.303884326553927e-05,0.0039899349212646484,27,1749,2622.8251354295835,57,57
214.69306317877763,3.913452056403094e-05,0.0,27,2058,2715.822439579415,54,53
206.34949595770522,3.478838947967446e-05,0.0,27,1984,2601.1426036138337,54,56
238.12859162709927,3.535733820363261e-05,0.0,27,1884,2667.840928831644,56,54
175.9128316837332,3.684792508870573e-05,0.0,27,1843,2380.7639674308425,54,57
244.91094004210416,3.2954827391027236e-05,0.01658010482788086,27,1779,2516.739908628827,55,54
206.59146289060334,3.4525615454213505e-05,0.0005109310150146484,27,1923,2595.237759336179,54,54
206.56487670631753,3.791842290797647e-05,0.0,27,1901,2507.022063027121,56,56
208.25908655755285,3.065300566315915e-05,0.0,27,1852,2504.216632846733,55,55
213.2418107117702,5.724055241560271e-05,0.0,27,1766,2415.384929365409,54,57
236.39797615695036,3.276949013225064e-05,0.0,27,1854,2605.6072134349215,58,53
179.70955840478504,3.016977141277924e-05,0.015622615814208984,27,1970,2498.8103797006315,55,54
253.84328983733062,3.9312780649175144e-05,0.015397787094116211,27,1897,2754.9204374772944,52,54
183.14010565639614,3.352004843372512e-05,0.0,27,1887,2447.7379606855025,52,56
185.3556967190858,4.4210972494446346e-05,0.0,27,2218,2866.9217747320117,49,49
155.15446689287955,5.0869123440625516e-05,0.0,27,2326,2854.848590682419,48,49
151.8419163465761,4.768897786004297e-05,0.0,27,2405,2961.8093064118575,54,53
188.4685910684818,4.351270296490021e-05,0.0,27,2264,2909.183302708605,49,49
190.17174266744294,4.199911776915952e-05,0.0,27,2236,2894.5960583179167,55,53
185.90424063462606,4.302068148194748e-05,0.01677393913269043,27,2346,2961.7822441304625,53,50
212.77985692922,4.5574640758084315e-05,0.01657700538635254,27,2305,3026.7397541544037,52,51
132.46610589568334,3.854613701171946e-05,0.002628803253173828,27,2298,2712.5903615075144,48,48
219.00146704276924,5.0574011469800174e-05,0.0,27,2254,3053.7467007013342,52,51
201.3402129032661,4.761145223977839e-05,0.0,27,2345,3062.5766440269335,50,49
187.7617149180286,4.657209449220046e-05,0.003989458084106445,27,2161,2813.035801803514,54,50
184.5623369195844,3.737658820256005e-05,0.0,27,2214,2809.6608970852244,47,48
153.94370935904325,3.604908203516816e-05,0.015623807907104492,27,2280,2755.994306107388,47,48
137.9854985645377,3.586228407461921e-05,0.012073993682861328,27,2324,2766.1160121358503,47,47
172.09533711310377,4.115760822425633e-05,0.0,27,2286,2845.221424329011,52,51
172.48499925205238,4.5842361227248863e-05,0.0,27,2291,2882.326581761845,49,49
154.80854575188485,3.818663119165154e-05,0.0,27,2264,2786.002679850393,52,48
172.18451209467764,3.840162409266273e-05,0.0,27,2240,2831.7980993104334,50,49
195.9409548342912,4.275183863789764e-05,0.0,27,2249,2908.939364280238,52,51
201.21095950234843,4.539301892565914e-05,0.0,27,2314,3020.9648316359057,53,50
141.58680553838863,3.820723700680022e-05,0.017375707626342773,27,2277,2757.5364782718157,47,49
146.03805943604146,4.1031036634812934e-05,0.003793001174926758,27,2326,2873.3835185709404,49,49
207.17819566819418,4.944418772604264e-05,0.0,27,2272,2995.3283415729666,52,50
161.78195793180896,4.5689482575104425e-05,0.0,27,2336,2861.1042230721323,48,51
160.37286349264053,4.2588730991848256e-05,0.0,27,2331,2892.0682451555945,51,49
137.1533429937426,3.4893407348453254e-05,0.0,27,2249,2646.4533590032024,44,47
170.09167224988175,3.8609804807656664e-05,0.016632795333862305,27,2193,2775.1608960955223,50,49
170.01421105418916,4.096465317779903e-05,0.016565561294555664,27,2273,2822.2686138477,50,50
141.06137469509906,3.6086148289284836e-05,0.0,27,2359,2760.3851389110046,49,49
197.12744870826646,4.600042936550581e-05,0.0,27,2300,2982.6880186610815,50,48
92.71696256811913,3.486722668141084e-05,0.0,27,2355,2626.5982145124294,46,45
166.89753543045407,4.3036145066298356e-05,0.0,27,2343,2894.449827225603,48,47
192.2377113321619,5.194146233128207e-05,0.0,27,2253,2919.38540952109,49,51
134.20802649850083,3.854793156947288e-05,0.003309011459350586,27,2273,2695.631068887672,45,47
129.1344862844785,3.5344169858133864e-05,0.0009732246398925781,27,2260,2695.521097574713,49,51
138.54031168548684,5.043239346016012e-05,0.0,27,2407,2845.555816585929,47,46
130.99375837618743,5.450741078346414e-05,0.0007231235504150391,27,2350,2750.6503512358963,42,44
160.74540438950046,4.373774925331192e-05,0.0,27,2360,2894.8121656614076,50,48
149.26576953062118,3.775525769496937e-05,0.0,27,2270,2810.6785503333354,44,47
123.53478614816974,3.922577268491684e-05,0.0,27,2333,2722.6999345062036,52,50
156.21444718289686,4.0382154176034645e-05,0.016587018966674805,27,2328,2815.5739189698,50,49
138.10408956220118,3.6408642968372745e-05,0.003596782684326172,27,2323,2762.3475416229217,49,49
150.94972944758598,4.081586772226407e-05,0.0,27,2331,2821.622257893328,46,48
174.73183061572038,4.0472757687950435e-05,0.0,27,2284,2841.0915123793825,46,47
143.1266196564114,6.216313886845144e-05,0.003989219665527344,27,2425,2880.798670366655,48,46
112.76789174903574,4.04945322787558e-05,0.0,27,2353,2682.1318304020956,50,48
121.24845173094269,3.789423756379435e-05,0.0,27,2380,2749.2989811034836,48,46
148.17298731433468,3.71977136088845e-05,0.010574102401733398,27,2228,2712.697405609979,44,46
141.47918820529435,4.369828548370952e-05,0.0,27,2321,2785.8441469793406,51,49
115.7767364247509,3.8429954784356755e-05,0.0,27,2261,2607.165657289636,47,47
118.29267771427577,3.287382700248e-05,0.0,27,2270,2652.442169522543,49,46
133.95586766477533,3.850629959175625e-05,0.0,27,2352,2811.28202084311,47,46
159.59740804976946,4.0854566894090514e-05,0.0,27,2321,2846.2419276692003,47,48
117.65824429799355,4.1722583184177204e-05,0.01314401626586914,27,2347,2712.7810242016494,49,49
119.34020708154195,3.281434322150655e-05,0.016575336456298828,27,2293,2643.456908590872,47,47
135.5493675245243,3.441227797741651e-05,0.0,27,2277,2705.4794433882403,48,47
113.40598781640583,3.3999584797813945e-05,0.0,27,2352,2672.62978910977,43,44
155.13259609619678,5.923762943688813e-05,0.003989458084106445,27,2282,2801.1032563208714,48,47
147.14298965481885,3.8731996539166995e-05,0.0,27,2302,2814.8983971191346,45,46
130.41938021869453,0.00010721832357183807,0.0,27,2302,2691.7276172970787,45,46
126.6880206202454,4.698864240692145e-05,0.015622854232788086,27,2582,3041.953535196326,47,46
138.82321712981218,4.946932189130231e-05,0.014148235321044922,27,2525,3009.1846226136777,48,46
117.72383400519979,4.4779291031743334e-05,0.0,27,2658,3038.930072929974,45,44
170.60255385990058,6.148055496966894e-05,0.00022649765014648438,27,2466,3111.285491680785,47,46
108.64189220989854,5.5951445865197234e-05,0.0,27,2625,2970.824194860927,43,43
138.93539984643203,4.6761137759251247e-05,0.0,27,2535,3061.3991888499872,46,45
155.30432229506494,5.048470068139244e-05,0.0,27,2579,3141.5976736603952,46,45
152.2263871624996,4.762508270988298e-05,0.0,27,2478,3042.5958108619097,52,48
150.55801906259367,4.959660214950753e-05,0.01667165756225586,27,2570,3107.7797887950633,48,46
130.13209301134174,4.7015976796350676e-05,0.0020225048065185547,27,2558,3051.701583066309,43,44
98.50002613528652,4.235771230698137e-05,0.002991914749145508,27,2601,2959.925382553529,44,44
135.33870670372923,4.5139146001235376e-05,0.0,27,2527,3003.3976238344735,50,46
133.79633400760005,4.7175300769666376e-05,0.0,27,2580,3053.929748222679,46,46
112.6016826958888,4.3100607770461194e-05,0.0,27,2586,2933.1015820473017,49,47
120.34682851972798,4.5572868317512446e-05,0.018182039260864258,27,2646,3058.6513607588577,43,44
105.35940301701136,4.246522740767639e-05,0.0,27,2575,2946.80791201791,47,45
126.8611764255975,4.4667158897591466e-05,0.0,27,2586,3009.1970231610476,43,45
154.14406215866808,5.212630862347093e-05,0.0,27,2587,3147.5912938522874,49,46
168.77828467858527,5.476197137999746e-05,0.0,27,2575,3187.2418744798383,49,48
109.0993310617917,4.168789062387599e-05,0.0,27,2603,2947.3719299532945,43,44
152.31705387300298,5.1427547553096825e-05,0.01621413230895996,27,2568,3109.459505858845,47,47
92.09523747084533,4.0721373640384385e-05,0.016169071197509766,27,2559,2886.835851368539,43,43
77.33795071921215,3.779593419882863e-05,0.0034651756286621094,34,2668,2844.8445765507577,47,48
105.43126233818786,4.341740631436187e-05,0.0,27,2640,2993.959854164294,45,45
107.1548558827767,4.268970768587661e-05,0.0,27,2605,2947.92422999014,45,45
120.13992845979577,4.938609077139201e-05,0.0,27,2631,3080.5859882701357,48,46
111.28673802255626,4.122063646784033e-05,0.0,27,2596,2905.3790157417416,45,45
112.95485169872265,5.873922801620683e-05,0.01661086082458496,27,2588,2992.6085366224343,42,44
93.64945472689736,3.945740488770423e-05,0.01666092872619629,27,2490,2857.0027066118428,47,43
109.12028451680295,4.26487064709202e-05,0.0,27,2558,2876.441516388365,43,44
112.54762134983046,4.405147117637734e-05,0.0,27,2550,2963.3051435079424,41,43
74.67966649983653,4.033727374229338e-05,0.0,27,2630,2890.9858411696196,42,43
144.29368766745574,4.456801735488595e-05,0.0,27,2479,2984.286554136281,45,44
98.66480570613464,4.588382910048361e-05,0.01612257957458496,27,2668,2975.81226091739,44,43
47.7250556903113,3.818011140227457e-05,0.015396595001220703,27,2753,2864.5138300169638,41,41
140.95635749605975,4.357546219793534e-05,0.0,27,2414,2946.687780283514,47,46
89.79335607712997,4.080221119831408e-05,0.0,27,2650,2930.010827407,42,43
108.93378245741982,4.5943280659791764e-05,0.0,27,2641,3034.9897907651007,45,43
79.80233216031372,4.0452510759113794e-05,0.01652836799621582,27,2619,2888.10228057704,44,43
75.14843214201639,3.997449293063757e-05,0.0,27,2633,2894.5749655473883,39,42
109.37728365887537,4.0838975565123704e-05,0.0,27,2586,2923.884029938183,44,44
98.671028249972,4.3695163961658806e-05,0.0,27,2633,2935.5284372477017,43,44
96.46287658697129,4.0303838342726826e-05,0.0,27,2598,2902.5591748207034,43,43
70.36603594370463,3.87254187681881e-05,0.0,27,2694,2842.80892796337,41,42
101.27482360885608,4.5107738746993185e-05,0.0,27,2613,2943.207380493714,43,43
93.84939975573715,4.0313978244416866e-05,0.014765262603759766,27,2600,2880.46191259223,43,44
119.57819932089359,4.728992384518349e-05,0.0,27,2564,3005.592581884566,46,45
73.25404117194121,4.161499599378667e-05,0.0,27,2687,2922.6004707202005,41,44
100.18627134725821,4.450878393964276e-05,0.0,27,2613,2925.028332587154,42,43
109.7649120049294,5.021070995426065e-05,0.0,27,2704,3069.942468549157,44,45
72.04179808945727,6.074243720752472e-05,0.0,27,2641,2822.820084902729,42,42
80.27505557606321,3.9165875734336456e-05,0.0,27,2596,2857.5127927857134,42,44
93.12454792503861,4.145603303874329e-05,0.016637563705444336,27,2573,2898.7134952427073,46,43
105.63301233962716,4.3800729714951076e-05,0.016515493392944336,27,2619,2947.735634964564,43,42
65.18323317158652,3.8754806694776986e-05,0.001706838607788086,27,2634,2831.045141848542,42,42
93.40696812228668,3.8354329345483095e-05,0.0,27,2597,2844.316329965376,44,44
109.43050051350177,4.609161320378138e-05,0.0,27,2594,2994.73191718226,44,45
113.33457552575757,4.425972382365999e-05,0.0029926300048828125,27,2576,2997.15721883676,43,43
118.1787648310261,4.1654030230786846e-05,0.0,27,2511,2918.013154980969,44,44
108.33103338348766,4.155137601715526e-05,0.01666545867919922,27,2522,2891.907353518948,47,46
