rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
2111.6059297575375,1.6448522183243948e-06,0.004986286163330078,6,18637,14196.510025079246,56,63
1938.660659467538,8.663032421993127e-07,0.00598454475402832,13,19069,14728.887669668107,55,62
2338.8197649509325,1.069173876302414e-06,0.005983591079711914,6,18824,14130.331966651342,53,64
2029.3249048056848,1.0137115267271543e-06,0.005902767181396484,10,18990,15168.442244030372,52,60
1609.9140971524962,8.91731626767332e-07,0.0059833526611328125,12,18527,15213.72847543036,53,60
2397.4260614377313,1.0075611980167246e-06,0.00498652458190918,6,18781,13766.474886145583,54,65
1502.8953745274623,7.599101304810536e-07,0.005983829498291016,15,18975,15737.824492197196,53,59
1496.3065232474717,7.718275516428409e-07,0.004986763000488281,15,18810,15687.597781021013,53,59
2265.3740280538773,5.588047438808568e-06,0.005985736846923828,6,18727,13942.854819827036,56,64
2222.1292627953417,5.197972364698546e-06,0.005983114242553711,6,19179,14722.15880708725,53,61
2075.163172807458,2.3388569187723187e-06,0.005983829498291016,6,19075,14720.465969239289,54,61
1903.9203148769564,2.410707312527611e-06,0.005983591079711914,6,18760,15076.275581714823,53,60
1567.9145181953877,8.599947459823969e-07,0.005983591079711914,12,18864,15805.313163885005,53,58
2179.019229445931,1.2926177684420343e-06,0.008976459503173828,6,19059,14728.201599786365,54,61
1913.9452414166465,2.5122095551220798e-06,0.004986763000488281,6,18973,14898.364723161118,54,61
2037.6539428320925,1.2367149341079329e-06,0.00598454475402832,6,18857,14461.507877595895,54,62
98.46588621714449,6.991705708278907e-07,0.0049860477447509766,31,18591,18426.71606501718,53,53
2130.624837708046,3.083465706007466e-06,0.004987478256225586,6,18947,14442.753987341664,54,62
2096.64700025271,8.942729239957707e-07,0.005983114242553711,6,18920,14582.557703086712,54,62
2211.584444848587,1.1195578408271582e-06,0.005983829498291016,6,19224,14917.093002878224,52,61
1986.2616205547022,2.4538599736611146e-06,0.004986763000488281,6,18722,14849.394149561365,52,61
1287.8525152487841,7.852162237382557e-07,0.005983829498291016,14,18840,16206.510664454736,52,57
1440.2354775575996,7.432149817338768e-07,0.005973100662231445,14,19007,15985.218003035985,52,58
1865.394486083888,7.062615918871943e-06,0.0069806575775146484,6,18857,15055.13243289002,54,60
1403.6891481043085,8.502973212013776e-07,0.00498652458190918,13,19137,16426.940019832262,50,56
1586.1337863578049,8.689368049869131e-07,0.004987239837646484,11,18661,15602.74311049002,51,59
2011.2619988798665,1.8191088630829795e-06,0.005983591079711914,6,18984,15295.785062298575,53,60
1500.2818718576984,8.195570634144614e-07,0.005984306335449219,12,18928,15706.858508673924,52,58
1968.141013444967,1.4543557832827263e-06,0.004986286163330078,6,18958,15278.143607189395,52,60
4415.764609056786,2.1686915588432537e-06,0.005983829498291016,6,23156,13365.711834094727,51,67
4059.193960731453,4.930462808553823e-06,0.004986286163330078,6,22887,14164.627716888379,51,64
4265.283610858794,1.3858364494902624e-06,0.005983829498291016,7,23027,13429.142853536974,51,67
798.9246755364244,7.604352543321533e-07,0.0059833526611328125,27,23041,20555.54681708499,50,50
3182.057621646245,1.2148851570269848e-06,0.005984067916870117,13,23003,15543.396796269737,51,60
2896.889340727411,9.604459199987613e-07,0.005983829498291016,14,23073,16127.452319165528,52,59
3172.5694787799243,1.0335493584031845e-06,0.005984067916870117,11,22825,15635.954614873946,50,60
4172.442320820054,9.275770108026645e-06,0.005983829498291016,6,22838,14288.55031729517,48,64
4295.215260970269,3.4006072077610694e-06,0.004988908767700195,6,23031,13946.231389156652,49,65
807.5986378219804,7.507624680490987e-07,0.0059814453125,28,23052,20291.84996968567,51,50
257.50878011614134,6.985572339663358e-07,0.004987001419067383,37,22942,22332.073318995815,47,47
3061.1620797358228,9.849731227128733e-07,0.004986763000488281,10,22826,16131.200724710698,48,58
2718.070299666707,9.610389461364973e-07,0.005983829498291016,13,22993,16670.758195928527,50,57
3662.6817256997847,1.7979088867240669e-06,0.005984306335449219,6,22882,15248.101271199508,48,61
3159.0907250477453,1.1493269521822134e-06,0.005985260009765625,12,22940,15944.262875461489,49,59
948.8915206592327,7.500135966545012e-07,0.005984067916870117,22,22776,20002.25599788587,48,49
4218.045334510937,2.381036704408864e-06,0.005984067916870117,6,23159,14052.50998375892,49,64
3821.123003302316,8.762651703874939e-06,0.005983591079711914,6,22745,14888.332700187888,47,62
3869.200370476922,1.4281720822800732e-06,0.0049855709075927734,6,22920,14485.434721859358,49,63
3301.1799871088606,1.1459871891864204e-06,0.004985809326171875,11,23120,15333.910455234794,50,61
2584.1876316888356,1.2124496754060624e-06,0.004986763000488281,12,22801,17028.834532736477,48,56
3812.7699402853536,3.2417904485659587e-06,0.005984067916870117,6,22774,14667.095894277172,49,62
2783.296278021186,1.1005318972013356e-06,0.005983591079711914,13,22586,16303.91133137181,48,58
3051.6774127711983,1.1393071033582599e-06,0.004986763000488281,9,23246,16668.446115873325,48,56
3038.319856283622,1.2146327842376966e-06,0.005984067916870117,10,23093,16287.82537823589,49,57
3051.2106727413784,1.1960456779571865e-06,0.005983114242553711,8,22578,15762.64270786453,50,59
3602.356702036021,3.298839554512602e-06,0.004987239837646484,6,23192,15333.35960646356,48,60
2425.125115096145,1.1396433880431268e-06,0.0049839019775390625,11,23306,17759.943825567952,47,54
