rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
93.33313929389513,3.7661998215281996e-05,0.006998538970947266,14,1396,1596.6744303979674,69,66
158.97124351129676,1.726572850603871e-05,0.012002229690551758,14,1329,1772.6610782402345,59,61
93.44502895575158,7.812850911420957e-06,0.007009744644165039,14,1296,1484.472313305275,70,68
150.08461643389575,1.4098583498510964e-05,0.008000612258911133,14,1319,1755.5303926419108,66,61
115.24130329500376,1.1563826936737525e-05,0.007875442504882812,14,1310,1638.3248213843824,69,64
140.17036770015562,2.934368293948557e-05,0.008019685745239258,14,1357,1767.1856028817567,62,61
129.34467336681234,1.5046471169388219e-05,0.011998653411865234,14,1288,1635.4498898565412,66,64
139.06696829724618,1.4861925991575736e-05,0.006998300552368164,14,1350,1736.6917633440464,55,62
214.00386510371845,9.995579073609256e-06,0.014001131057739258,14,1236,1805.1457066669614,63,59
177.42790668202326,9.839328452330428e-06,0.0069980621337890625,16,1229,1706.6466344147095,62,62
128.62018194481985,1.5159094788779775e-05,0.015004634857177734,14,1293,1631.8638883669569,62,64
92.84746147662541,1.384627739573477e-05,0.016997814178466797,14,1274,1490.2004663709197,66,68
138.08723694175134,9.769249156637914e-06,0.009002208709716797,14,1268,1607.866356739196,67,65
146.57968422021588,9.070496824154545e-06,0.006998300552368164,17,1292,1657.984792678367,69,64
98.721955096321,1.3020324998279559e-05,0.006998538970947266,14,1342,1604.462388805171,68,65
169.35018556249065,5.264136255707094e-05,0.00799870491027832,14,1852,1538.765002801312,64,67
90.99999741511049,2.786180552113861e-05,0.007996797561645508,14,1836,1884.624849223476,52,58
192.3037695841049,3.9171728422153726e-05,0.0070726871490478516,14,1867,1366.3310572393248,68,71
188.1984542369753,2.7393580001624487e-05,0.008011341094970703,14,1821,1393.2682409193455,62,71
187.09960462112096,3.2232507509980505e-05,0.007998943328857422,14,1956,1704.4536588474248,56,63
122.62077652417965,1.2966791384159792e-05,0.006999969482421875,14,1952,1632.0494000483925,61,65
141.32660108358255,7.4944262228077664e-06,0.01800060272216797,14,1839,1585.9351884932703,64,66
